payment_id,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_894811081a0645,send_reminder,skipped,0,'send_reminder' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.047928+00:00
pay_b8583eec85e043,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.051595+00:00
pay_8762b97dbbb34c,retry_now,failed,0,payment link with given reference_id: pay_8762b97dbbb34c already exists. Please create a payment link with a different reference_id,2026-08-21T14:00:46.599938+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.603550+00:00
pay_03b9eede25884d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.607390+00:00
pay_a5da5901405d4b,retry_now,failed,0,Too many requests,2026-08-21T14:00:46.750158+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.753968+00:00
pay_c435a704261a49,retry_now,failed,0,Too many requests,2026-08-21T14:00:46.841564+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.845625+00:00
pay_19943116b8314c,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.849946+00:00
pay_99ef3457f10941,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.853778+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.858489+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.863808+00:00
pay_6789e50f332e45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.866601+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.870139+00:00
pay_3b952fa41a6642,retry_now,failed,0,Too many requests,2026-08-21T14:00:46.937827+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.941575+00:00
pay_476a0f02115048,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:46.946187+00:00
pay_815990007dd041,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.950165+00:00
pay_719997839cce48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.954635+00:00
pay_756f07a8e80444,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.960570+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.964481+00:00
pay_35746940215c49,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:46.968590+00:00
pay_ba4a856830f143,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.040784+00:00
pay_4463614bbe6c45,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:47.045339+00:00
pay_2531470561594c,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.118737+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.122326+00:00
pay_c12ca86133284d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.129953+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:47.133611+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.136878+00:00
pay_44c254cbabf747,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.139440+00:00
pay_f1d7b74656c145,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.199839+00:00
pay_9adb916bb74a47,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.278776+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.283835+00:00
pay_affec597019046,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.347384+00:00
pay_216119fde87d4a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.352824+00:00
pay_52bf197c365e4a,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.438811+00:00
pay_94f071b753ef42,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.442621+00:00
pay_e7e9905e95fc45,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.518853+00:00
pay_034312d49fa14c,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.598931+00:00
pay_e93fee3805e449,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.602915+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.606064+00:00
pay_a3240a1f508c47,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.680395+00:00
pay_b24bb629a14a4b,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.760885+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.764587+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.767613+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:47.770594+00:00
pay_74a4633a7fea40,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.841344+00:00
pay_658b789db20d41,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.844594+00:00
pay_5fa331218bab45,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.918597+00:00
pay_8add8044a8b944,retry_now,failed,0,Too many requests,2026-08-21T14:00:47.990882+00:00
pay_88d134a65b714d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:47.993516+00:00
pay_0e396faf32c845,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:47.996984+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.000459+00:00
pay_1c2830e255a641,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.004645+00:00
pay_555df0f6b29245,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.008171+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.011137+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.015248+00:00
pay_6ad5efc4403e48,retry_now,failed,0,Too many requests,2026-08-21T14:00:48.078484+00:00
pay_9b21693c87134e,escalate_human,skipped,0,"routed to human review, no automated action taken",2026-08-21T14:00:48.081673+00:00
pay_d7b68697117047,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:48.084629+00:00
pay_1b8867ff569043,retry_now,failed,0,Too many requests,2026-08-21T14:00:48.158195+00:00
pay_c133b4f00f844c,retry_later,skipped,0,'retry_later' not yet automated - needs a scheduler/notifier,2026-08-21T14:00:48.161758+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:45.467984+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:45.475644+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:45.478955+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:45.481254+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:45.483784+00:00
pay_86f8a929396a4a,retry_now,failed,0,payment link with given reference_id: pay_86f8a929396a4a already exists. Please create a payment link with a different reference_id,2026-08-21T14:14:46.437427+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:46.442154+00:00
pay_f5863af444e14d,retry_now,failed,0,payment link with given reference_id: pay_f5863af444e14d already exists. Please create a payment link with a different reference_id,2026-08-21T14:14:47.238911+00:00
pay_8daa230f1bc04f,retry_now,failed,0,payment link with given reference_id: pay_8daa230f1bc04f already exists. Please create a payment link with a different reference_id,2026-08-21T14:14:47.826257+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:47.831796+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:47.835789+00:00
pay_ee4d851071674e,retry_now,failed,0,payment link with given reference_id: pay_ee4d851071674e already exists. Please create a payment link with a different reference_id,2026-08-21T14:14:48.376333+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-08-21T14:14:48.380166+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:48.382812+00:00
pay_8762b97dbbb34c,retry_now,failed,0,payment link with given reference_id: pay_8762b97dbbb34c already exists. Please create a payment link with a different reference_id,2026-08-21T14:14:48.962680+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.025101+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.029399+00:00
pay_a5da5901405d4b,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.114720+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.116823+00:00
pay_c435a704261a49,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.194619+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.196991+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.199442+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.201437+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.203003+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.205104+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.206924+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.208978+00:00
pay_3b952fa41a6642,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.315189+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.318916+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.323718+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.327459+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.330713+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.333701+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.336912+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.340298+00:00
pay_ba4a856830f143,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.405988+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.408659+00:00
pay_2531470561594c,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.484843+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.488615+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.491895+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:49.495389+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.500401+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.503289+00:00
pay_f1d7b74656c145,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.595995+00:00
pay_9adb916bb74a47,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.682438+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.685248+00:00
pay_affec597019046,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.764843+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.769352+00:00
pay_52bf197c365e4a,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.875670+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:49.881632+00:00
pay_e7e9905e95fc45,retry_now,failed,0,Too many requests,2026-08-21T14:14:49.956560+00:00
pay_034312d49fa14c,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.034097+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.036091+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.038395+00:00
pay_a3240a1f508c47,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.101023+00:00
pay_b24bb629a14a4b,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.367528+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.372257+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.376349+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:50.380641+00:00
pay_74a4633a7fea40,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.440011+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.444238+00:00
pay_5fa331218bab45,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.522605+00:00
pay_8add8044a8b944,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.790173+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.798796+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:50.802426+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.806291+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.811071+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.814894+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.818871+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.821345+00:00
pay_6ad5efc4403e48,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.879278+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:14:50.883283+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:50.886465+00:00
pay_1b8867ff569043,retry_now,failed,0,Too many requests,2026-08-21T14:14:50.962091+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-08-21T14:14:50.967123+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:21:23.715996+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-08-21T14:21:23.719637+00:00
